date_scraped,search_page_num,chemical_name,chemical_page
2019-12-07 13:13:37.925417,6,AMINOMETHYL PROPANOL,https://www.ewg.org/skindeep/ingredients/700348-AMINOMETHYL_PROPANOL
2019-12-07 13:13:37.959624,6,BEHENTRIMONIUM CHLORIDE,https://www.ewg.org/skindeep/ingredients/700657-BEHENTRIMONIUM_CHLORIDE
2019-12-07 13:13:37.996865,6,ACETYL TRIBUTYL CITRATE,https://www.ewg.org/skindeep/ingredients/700088-ACETYL_TRIBUTYL_CITRATE
2019-12-07 13:13:38.046960,6,MENTHA PIPERITA (PEPPERMINT) OIL,https://www.ewg.org/skindeep/ingredients/703844-MENTHA_PIPERITA_PEPPERMINT_OIL
2019-12-07 13:13:38.119777,6,ADIPIC ACID/ NEOPENTYL GLYCOL/ TRIMELLITIC ANHYDRIDE COPOLYMER,https://www.ewg.org/skindeep/ingredients/700187-ADIPIC_ACID_NEOPENTYL_GLYCOL_TRIMELLITIC_ANHYDRIDE_COPOLYMER
2019-12-07 13:13:38.157899,6,LACTIC ACID,https://www.ewg.org/skindeep/ingredients/703350-LACTIC_ACID
2019-12-07 13:13:38.193050,6,SILICA DIMETHYL SILYLATE,https://www.ewg.org/skindeep/ingredients/705914-SILICA_DIMETHYL_SILYLATE
2019-12-07 13:13:38.230084,6,SODIUM PCA,https://www.ewg.org/skindeep/ingredients/706151-SODIUM_PCA
2019-12-07 13:13:38.267334,6,TRIPHENYL PHOSPHATE,https://www.ewg.org/skindeep/ingredients/706709-TRIPHENYL_PHOSPHATE
2019-12-07 13:13:38.304620,6,HYALURONIC ACID,https://www.ewg.org/skindeep/ingredients/702887-HYALURONIC_ACID
2019-12-07 13:13:38.344654,6,ZEA MAYS (CORN) STARCH,https://www.ewg.org/skindeep/ingredients/707051-ZEA_MAYS_CORN_STARCH
2019-12-07 13:13:38.384760,6,IODOPROPYNYL BUTYLCARBAMATE,https://www.ewg.org/skindeep/ingredients/703111-IODOPROPYNYL_BUTYLCARBAMATE
2019-12-07 13:13:38.432047,6,ALOE BARBADENSIS (ALOE VERA) JUICE,https://www.ewg.org/skindeep/ingredients/700271-ALOE_BARBADENSIS_ALOE_VERA_JUICE
2019-12-07 13:13:38.482870,6,MELALEUCA ALTERNIFOLIA (TEA TREE) LEAF OIL,https://www.ewg.org/skindeep/ingredients/703792-MELALEUCA_ALTERNIFOLIA_TEA_TREE_LEAF_OIL
2019-12-07 13:13:38.535456,6,DECYL GLUCOSIDE,https://www.ewg.org/skindeep/ingredients/701883-DECYL_GLUCOSIDE
2019-12-07 13:13:38.585392,6,PALMITIC ACID,https://www.ewg.org/skindeep/ingredients/704412-PALMITIC_ACID
2019-12-07 13:13:38.633925,6,CYCLOMETHICONE,https://www.ewg.org/skindeep/ingredients/701738-CYCLOMETHICONE
2019-12-07 13:13:38.679855,6,POLYQUATERNIUM-10,https://www.ewg.org/skindeep/ingredients/705101-POLYQUATERNIUM10
2019-12-07 13:13:38.724016,6,TRIBEHENIN,https://www.ewg.org/skindeep/ingredients/706608-TRIBEHENIN
2019-12-07 13:13:38.763304,6,ARGANIA SPINOSA (ARGAN) KERNEL OIL,https://www.ewg.org/skindeep/ingredients/700501-ARGANIA_SPINOSA_ARGAN_KERNEL_OIL
2019-12-07 13:13:38.799938,6,CETEARETH-20,https://www.ewg.org/skindeep/ingredients/701225-CETEARETH20
2019-12-07 13:13:38.837177,6,BENZOIC ACID,https://www.ewg.org/skindeep/ingredients/700679-BENZOIC_ACID
2019-12-07 13:13:38.874487,6,ISOBUTYLPARABEN,https://www.ewg.org/skindeep/ingredients/703160-ISOBUTYLPARABEN
2019-12-07 13:13:38.909751,6,MAGNESIUM ALUMINUM SILICATE,https://www.ewg.org/skindeep/ingredients/703679-MAGNESIUM_ALUMINUM_SILICATE
2019-12-07 13:22:11.395875,7,DIISOSTEARYL MALATE,https://www.ewg.org/skindeep/ingredients/702002-DIISOSTEARYL_MALATE
2019-12-07 13:22:11.486937,7,HYDROGENATED CASTOR OIL,https://www.ewg.org/skindeep/ingredients/702919-HYDROGENATED_CASTOR_OIL
2019-12-07 13:22:11.525150,7,DIMETHICONE CROSSPOLYMER,https://www.ewg.org/skindeep/ingredients/702028-DIMETHICONE_CROSSPOLYMER
2019-12-07 13:22:11.563680,7,ISOHEXADECANE,https://www.ewg.org/skindeep/ingredients/703183-ISOHEXADECANE
2019-12-07 13:22:11.601043,7,PENTYLENE GLYCOL,https://www.ewg.org/skindeep/ingredients/704753-PENTYLENE_GLYCOL
2019-12-07 13:22:11.635556,7,OCTYLDODECYL STEAROYL STEARATE,https://www.ewg.org/skindeep/ingredients/704241-OCTYLDODECYL_STEAROYL_STEARATE
2019-12-07 13:22:11.671837,7,COCO-GLUCOSIDE,https://www.ewg.org/skindeep/ingredients/701535-COCOGLUCOSIDE
2019-12-07 13:22:11.705569,7,TRIMETHYL PENTANYL DIISOBUTYRATE,https://www.ewg.org/skindeep/ingredients/706683-TRIMETHYL_PENTANYL_DIISOBUTYRATE
2019-12-07 13:22:11.740446,7,"1,2-HEXANEDIOL",https://www.ewg.org/skindeep/ingredients/700001-12HEXANEDIOL
2019-12-07 13:22:11.777590,7,ALGAE EXTRACT,https://www.ewg.org/skindeep/ingredients/700229-ALGAE_EXTRACT
2019-12-07 13:22:11.811923,7,PENTAERYTHRITYL TETRAISOSTEARATE,https://www.ewg.org/skindeep/ingredients/704741-PENTAERYTHRITYL_TETRAISOSTEARATE
2019-12-07 13:22:11.845769,7,DIPROPYLENE GLYCOL,https://www.ewg.org/skindeep/ingredients/702123-DIPROPYLENE_GLYCOL
2019-12-07 13:22:11.879148,7,MENTHOL,https://www.ewg.org/skindeep/ingredients/703855-MENTHOL
2019-12-07 13:22:11.912057,7,POLYHYDROXYSTEARIC ACID,https://www.ewg.org/skindeep/ingredients/705059-POLYHYDROXYSTEARIC_ACID
2019-12-07 13:22:11.945651,7,LAURETH-7,https://www.ewg.org/skindeep/ingredients/703425-LAURETH7
2019-12-07 13:22:12.036860,7,ISOPROPYL PALMITATE,https://www.ewg.org/skindeep/ingredients/703207-ISOPROPYL_PALMITATE
2019-12-07 13:22:12.074593,7,COCAMIDE MEA,https://www.ewg.org/skindeep/ingredients/701517-COCAMIDE_MEA
2019-12-07 13:22:12.113209,7,EUGENOL,https://www.ewg.org/skindeep/ingredients/702373-EUGENOL
2019-12-07 13:22:12.150993,7,POLYMETHYL METHACRYLATE,https://www.ewg.org/skindeep/ingredients/705070-POLYMETHYL_METHACRYLATE
2019-12-07 13:22:12.183944,7,PRUNUS ARMENIACA (APRICOT) KERNEL OIL,https://www.ewg.org/skindeep/ingredients/700467-PRUNUS_ARMENIACA_APRICOT_KERNEL_OIL
2019-12-07 13:22:12.217285,7,POLYGLYCERYL-4 ISOSTEARATE,https://www.ewg.org/skindeep/ingredients/705036-POLYGLYCERYL4_ISOSTEARATE
2019-12-07 13:22:12.250395,7,DIACETONE ALCOHOL,https://www.ewg.org/skindeep/ingredients/701916-DIACETONE_ALCOHOL
2019-12-07 13:22:12.283874,7,HYDROLYZED WHEAT PROTEIN,https://www.ewg.org/skindeep/ingredients/703032-HYDROLYZED_WHEAT_PROTEIN
2019-12-07 13:22:12.317760,7,PEG/ PPG-18/ 18 DIMETHICONE,https://www.ewg.org/skindeep/ingredients/704703-PEG_PPG18_18_DIMETHICONE
2019-12-07 13:22:12.351597,7,GLYCERYL CAPRYLATE,https://www.ewg.org/skindeep/ingredients/702630-GLYCERYL_CAPRYLATE
2019-12-07 13:22:12.384904,7,ALCOHOL DENATURED,https://www.ewg.org/skindeep/ingredients/700215-ALCOHOL_DENATURED
2019-12-07 13:22:12.421790,7,SALICYLIC ACID,https://www.ewg.org/skindeep/ingredients/705746-SALICYLIC_ACID
2019-12-07 13:22:12.455783,7,CETEARYL GLUCOSIDE,https://www.ewg.org/skindeep/ingredients/701241-CETEARYL_GLUCOSIDE
2019-12-07 13:22:12.493657,7,D&C RED 27 LAKE,https://www.ewg.org/skindeep/ingredients/701794-DC_RED_27_LAKE
2019-12-07 13:22:12.527720,7,CITRUS AURANTIUM DULCIS (SWEET ORANGE) OIL,https://www.ewg.org/skindeep/ingredients/701488-CITRUS_AURANTIUM_DULCIS_SWEET_ORANGE_OIL
2019-12-07 13:22:12.561822,7,PEG-40 HYDROGENATED CASTOR OIL,https://www.ewg.org/skindeep/ingredients/704597-PEG40_HYDROGENATED_CASTOR_OIL
2019-12-07 13:22:12.595867,7,TETRAHEXYLDECYL ASCORBATE,https://www.ewg.org/skindeep/ingredients/706498-TETRAHEXYLDECYL_ASCORBATE
2019-12-07 13:22:12.629859,7,SULISOBENZONE,https://www.ewg.org/skindeep/ingredients/706390-SULISOBENZONE
2019-12-07 13:22:12.664083,7,MAGNESIUM STEARATE,https://www.ewg.org/skindeep/ingredients/703708-MAGNESIUM_STEARATE
2019-12-07 13:22:12.702763,7,SORBITAN OLIVATE,https://www.ewg.org/skindeep/ingredients/706231-SORBITAN_OLIVATE
2019-12-07 13:22:12.736649,7,GLUCONOLACTONE,https://www.ewg.org/skindeep/ingredients/702593-GLUCONOLACTONE
2019-12-07 13:35:40.601523,8,DIMETHICONE/ VINYL DIMETHICONE CROSSPOLYMER,https://www.ewg.org/skindeep/ingredients/702043-DIMETHICONE_VINYL_DIMETHICONE_CROSSPOLYMER
2019-12-07 13:35:40.636535,8,DEHYDROACETIC ACID,https://www.ewg.org/skindeep/ingredients/701893-DEHYDROACETIC_ACID
2019-12-07 13:35:40.671650,8,LYRAL,https://www.ewg.org/skindeep/ingredients/703649-LYRAL
2019-12-07 13:35:40.717689,8,ALOE BARBADENSIS (ALOE VERA),https://www.ewg.org/skindeep/ingredients/700262-ALOE_BARBADENSIS_ALOE_VERA
2019-12-07 13:35:40.755743,8,D&C RED 30,https://www.ewg.org/skindeep/ingredients/701800-DC_RED_30
2019-12-07 13:35:40.805108,8,SORBITAN ISOSTEARATE,https://www.ewg.org/skindeep/ingredients/706228-SORBITAN_ISOSTEARATE
2019-12-07 13:35:40.840920,8,HYDROLYZED GLYCINE SOJA (SOY) PROTEIN,https://www.ewg.org/skindeep/ingredients/703022-HYDROLYZED_GLYCINE_SOJA_SOY_PROTEIN
2019-12-07 13:35:40.874499,8,MACADAMIA TERNIFOLIA (MACADAMIA) SEED OIL,https://www.ewg.org/skindeep/ingredients/703672-MACADAMIA_TERNIFOLIA_MACADAMIA_SEED_OIL
2019-12-07 13:35:40.909394,8,CERESIN,https://www.ewg.org/skindeep/ingredients/701212-CERESIN
2019-12-07 13:35:40.961973,8,C13-14 ISOPARAFFIN,https://www.ewg.org/skindeep/ingredients/700911-C1314_ISOPARAFFIN
2019-12-07 13:35:41.019190,8,CETYL DIMETHICONE,https://www.ewg.org/skindeep/ingredients/701266-CETYL_DIMETHICONE
2019-12-07 13:35:41.054122,8,PVP,https://www.ewg.org/skindeep/ingredients/705419-PVP
2019-12-07 13:35:41.087889,8,CANANGA ODORATA (YLANG YLANG) OIL,https://www.ewg.org/skindeep/ingredients/707017-CANANGA_ODORATA_YLANG_YLANG_OIL
2019-12-07 13:35:41.120804,8,SIMMONDSIA CHINENSIS (JOJOBA) ESTERS,https://www.ewg.org/skindeep/ingredients/703268-SIMMONDSIA_CHINENSIS_JOJOBA_ESTERS
2019-12-07 13:35:41.153867,8,MANGIFERA INDICA (MANGO) SEED BUTTER,https://www.ewg.org/skindeep/ingredients/703745-MANGIFERA_INDICA_MANGO_SEED_BUTTER
2019-12-07 13:35:41.189005,8,PEG-10 DIMETHICONE,https://www.ewg.org/skindeep/ingredients/704493-PEG10_DIMETHICONE
2019-12-07 13:35:41.228643,8,AMYLCINNAMALDEHYDE,https://www.ewg.org/skindeep/ingredients/700401-AMYLCINNAMALDEHYDE
2019-12-07 13:35:41.261747,8,SESAMUM INDICUM (SESAME) SEED OIL,https://www.ewg.org/skindeep/ingredients/705892-SESAMUM_INDICUM_SESAME_SEED_OIL
2019-12-07 13:35:41.294955,8,GLYCYRRHIZA GLABRA (LICORICE) ROOT EXTRACT,https://www.ewg.org/skindeep/ingredients/702715-GLYCYRRHIZA_GLABRA_LICORICE_ROOT_EXTRACT
2019-12-07 13:35:41.388409,8,POLYSORBATE-80,https://www.ewg.org/skindeep/ingredients/705142-POLYSORBATE80
2019-12-07 13:35:41.436791,8,MALTODEXTRIN,https://www.ewg.org/skindeep/ingredients/703727-MALTODEXTRIN
2019-12-07 13:35:41.469552,8,VP/ HEXADECENE COPOLYMER,https://www.ewg.org/skindeep/ingredients/706934-VP_HEXADECENE_COPOLYMER
2019-12-07 13:35:41.502772,8,POLYMETHYLSILSESQUIOXANE,https://www.ewg.org/skindeep/ingredients/705075-POLYMETHYLSILSESQUIOXANE
2019-12-07 13:35:41.536380,8,SD ALCOHOL 40B,https://www.ewg.org/skindeep/ingredients/705850-SD_ALCOHOL_40B
2019-12-07 13:35:41.570756,8,HEXYL LAURATE,https://www.ewg.org/skindeep/ingredients/702842-HEXYL_LAURATE
2019-12-07 13:35:41.604239,8,POLYACRYLAMIDE,https://www.ewg.org/skindeep/ingredients/704954-POLYACRYLAMIDE
2019-12-07 13:35:41.637212,8,POLYQUATERNIUM-7,https://www.ewg.org/skindeep/ingredients/705124-POLYQUATERNIUM7
2019-12-07 13:35:41.671184,8,POTASSIUM HYDROXIDE,https://www.ewg.org/skindeep/ingredients/705204-POTASSIUM_HYDROXIDE
2019-12-07 13:35:41.706465,8,LANOLIN,https://www.ewg.org/skindeep/ingredients/703386-LANOLIN
2019-12-07 13:35:41.739749,8,CAMPHOR,https://www.ewg.org/skindeep/ingredients/701035-CAMPHOR
2019-12-07 13:35:41.772903,8,UNSPECIFIED OILS,https://www.ewg.org/skindeep/ingredients/706786-UNSPECIFIED_OILS
2019-12-07 13:35:41.806601,8,MAGNESIUM ASCORBYL PHOSPHATE,https://www.ewg.org/skindeep/ingredients/703681-MAGNESIUM_ASCORBYL_PHOSPHATE
2019-12-07 13:35:41.839673,8,ANTHEMIS NOBILIS (CHAMOMILE) FLOWER EXTRACT,https://www.ewg.org/skindeep/ingredients/700448-ANTHEMIS_NOBILIS_CHAMOMILE_FLOWER_EXTRACT
2019-12-07 13:35:41.874546,8,FD&C YELLOW 6,https://www.ewg.org/skindeep/ingredients/702444-FDC_YELLOW_6
2019-12-07 13:35:41.909272,8,CELLULOSE GUM,https://www.ewg.org/skindeep/ingredients/701190-CELLULOSE_GUM
2019-12-07 13:35:41.945799,8,GLYCERYL STEARATE SE,https://www.ewg.org/skindeep/ingredients/702658-GLYCERYL_STEARATE_SE
2019-12-07 13:52:01.285944,9,TRIDECYL TRIMELLITATE,https://www.ewg.org/skindeep/ingredients/706636-TRIDECYL_TRIMELLITATE
2019-12-07 13:52:01.337600,9,SORBITAN STEARATE,https://www.ewg.org/skindeep/ingredients/706235-SORBITAN_STEARATE
2019-12-07 13:52:01.426249,9,CETEARYL OLIVATE,https://www.ewg.org/skindeep/ingredients/701245-CETEARYL_OLIVATE
2019-12-07 13:52:01.465268,9,HONEY,https://www.ewg.org/skindeep/ingredients/702868-HONEY
2019-12-07 13:52:01.502395,9,RETINYL ACETATE (VITAMIN A ACETATE),https://www.ewg.org/skindeep/ingredients/705543-RETINYL_ACETATE_VITAMIN_A_ACETATE
2019-12-07 13:52:01.571550,9,ACRYLATES/ OCTYLACRYLAMIDE COPOLYMER,https://www.ewg.org/skindeep/ingredients/700154-ACRYLATES_OCTYLACRYLAMIDE_COPOLYMER
2019-12-07 13:52:01.609918,9,D&C RED 6 BARIUM LAKE,https://www.ewg.org/skindeep/ingredients/701821-DC_RED_6_BARIUM_LAKE
2019-12-07 13:52:01.642701,9,ALOE BARBADENSIS (ALOE VERA) FLOWER EXTRACT,https://www.ewg.org/skindeep/ingredients/700268-ALOE_BARBADENSIS_ALOE_VERA_FLOWER_EXTRACT
2019-12-07 13:52:01.678489,9,PHOSPHORIC ACID,https://www.ewg.org/skindeep/ingredients/704836-PHOSPHORIC_ACID
2019-12-07 13:52:01.711222,9,CITRUS AURANTIUM DULCIS (ORANGE) PEEL OIL,https://www.ewg.org/skindeep/ingredients/701402-CITRUS_AURANTIUM_DULCIS_ORANGE_PEEL_OIL
2019-12-07 13:52:01.750660,9,ISONONYL ISONONANOATE,https://www.ewg.org/skindeep/ingredients/703186-ISONONYL_ISONONANOATE
2019-12-07 13:52:01.789923,9,TRIDECETH-12,https://www.ewg.org/skindeep/ingredients/724589-TRIDECETH12
2019-12-07 13:52:01.842188,9,BARIUM SULFATE,https://www.ewg.org/skindeep/ingredients/700629-BARIUM_SULFATE
2019-12-07 13:52:01.876152,9,HYDROGENATED VEGETABLE OIL,https://www.ewg.org/skindeep/ingredients/702963-HYDROGENATED_VEGETABLE_OIL
2019-12-07 13:52:01.909818,9,SILICA SILYLATE,https://www.ewg.org/skindeep/ingredients/705921-SILICA_SILYLATE
2019-12-07 13:52:01.944862,9,VANILLA PLANIFOLIA (VANILLA) FRUIT EXTRACT,https://www.ewg.org/skindeep/ingredients/706836-VANILLA_PLANIFOLIA_VANILLA_FRUIT_EXTRACT
2019-12-07 13:52:01.995618,9,PROPYL ACETATE,https://www.ewg.org/skindeep/ingredients/705310-PROPYL_ACETATE
2019-12-07 13:52:02.029329,9,SODIUM SACCHARIN,https://www.ewg.org/skindeep/ingredients/706177-SODIUM_SACCHARIN
2019-12-07 13:52:02.105573,9,OENOTHERA BIENNIS (EVENING PRIMROSE) OIL,https://www.ewg.org/skindeep/ingredients/704246-OENOTHERA_BIENNIS_EVENING_PRIMROSE_OIL
2019-12-07 13:52:02.138965,9,VP/ EICOSENE COPOLYMER,https://www.ewg.org/skindeep/ingredients/705433-VP_EICOSENE_COPOLYMER
2019-12-07 13:52:02.226029,9,POTASSIUM CETYL PHOSPHATE,https://www.ewg.org/skindeep/ingredients/705190-POTASSIUM_CETYL_PHOSPHATE
2019-12-07 13:52:02.262164,9,FD&C RED 40 ALUMINUM LAKE,https://www.ewg.org/skindeep/ingredients/702432-FDC_RED_40_ALUMINUM_LAKE
2019-12-07 13:52:02.295507,9,BUTYLOCTYL SALICYLATE,https://www.ewg.org/skindeep/ingredients/700867-BUTYLOCTYL_SALICYLATE
2019-12-07 13:52:02.328707,9,GLYCERYL OLEATE,https://www.ewg.org/skindeep/ingredients/702650-GLYCERYL_OLEATE
2019-12-07 13:52:02.361763,9,VITIS VINIFERA (GRAPE) SEED EXTRACT,https://www.ewg.org/skindeep/ingredients/707093-VITIS_VINIFERA_GRAPE_SEED_EXTRACT
2019-12-07 13:52:02.394895,9,PUNICA GRANATUM (POMEGRANATE) EXTRACT,https://www.ewg.org/skindeep/ingredients/707101-PUNICA_GRANATUM_POMEGRANATE_EXTRACT
2019-12-07 13:52:02.427855,9,OCTYLDODECYL NEOPENTANOATE,https://www.ewg.org/skindeep/ingredients/704237-OCTYLDODECYL_NEOPENTANOATE
2019-12-07 13:52:02.461003,9,SODIUM BICARBONATE,https://www.ewg.org/skindeep/ingredients/705994-SODIUM_BICARBONATE
2019-12-07 13:52:02.496182,9,SODIUM ASCORBYL PHOSPHATE,https://www.ewg.org/skindeep/ingredients/705984-SODIUM_ASCORBYL_PHOSPHATE
2019-12-07 13:52:02.529007,9,D&C RED 34,https://www.ewg.org/skindeep/ingredients/701807-DC_RED_34
2019-12-07 13:52:02.564146,9,STEARAMIDOPROPYL DIMETHYLAMINE,https://www.ewg.org/skindeep/ingredients/706289-STEARAMIDOPROPYL_DIMETHYLAMINE
2019-12-07 13:52:02.609728,9,HYDROXYETHYL ACRYLATE/ SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER,https://www.ewg.org/skindeep/ingredients/703053-HYDROXYETHYL_ACRYLATE_SODIUM_ACRYLOYLDIMETHYL_TAURATE_COPOLYMER
2019-12-07 13:52:02.647297,9,ISOBUTANE,https://www.ewg.org/skindeep/ingredients/703156-ISOBUTANE
2019-12-07 13:52:02.694870,9,HYDRATED SILICA,https://www.ewg.org/skindeep/ingredients/719552-HYDRATED_SILICA
2019-12-07 13:52:02.727970,9,METHYL METHACRYLATE CROSSPOLYMER,https://www.ewg.org/skindeep/ingredients/703907-METHYL_METHACRYLATE_CROSSPOLYMER
2019-12-07 13:52:02.760759,9,D&C YELLOW 11,https://www.ewg.org/skindeep/ingredients/701832-DC_YELLOW_11
2019-12-07 14:15:29.381210,10,PEG-8,https://www.ewg.org/skindeep/ingredients/704655-PEG8
2019-12-07 14:15:29.423386,10,SEA SALT,https://www.ewg.org/skindeep/ingredients/705865-SEA_SALT
2019-12-07 14:15:29.537020,10,BEHENTRIMONIUM METHOSULFATE,https://www.ewg.org/skindeep/ingredients/700658-BEHENTRIMONIUM_METHOSULFATE
2019-12-07 14:15:29.572541,10,FD&C RED 4,https://www.ewg.org/skindeep/ingredients/702429-FDC_RED_4
2019-12-07 14:15:29.607469,10,D&C RED 34 CALCIUM LAKE,https://www.ewg.org/skindeep/ingredients/701808-DC_RED_34_CALCIUM_LAKE
2019-12-07 14:15:29.640472,10,CITRUS MEDICA LIMONUM (LEMON) PEEL OIL,https://www.ewg.org/skindeep/ingredients/717951-CITRUS_MEDICA_LIMONUM_LEMON_PEEL_OIL
2019-12-07 14:15:29.673215,10,ARGININE,https://www.ewg.org/skindeep/ingredients/700503-ARGININE
2019-12-07 14:15:29.708511,10,D&C RED 33 LAKE,https://www.ewg.org/skindeep/ingredients/701805-DC_RED_33_LAKE
2019-12-07 14:15:29.743147,10,CITRUS GRANDIS (GRAPEFRUIT) SEED EXTRACT,https://www.ewg.org/skindeep/ingredients/701433-CITRUS_GRANDIS_GRAPEFRUIT_SEED_EXTRACT
2019-12-07 14:15:29.778915,10,EDTA,https://www.ewg.org/skindeep/ingredients/702229-EDTA
2019-12-07 14:15:29.818336,10,LIMNANTHES ALBA (MEADOWFOAM) SEED OIL,https://www.ewg.org/skindeep/ingredients/720358-LIMNANTHES_ALBA_MEADOWFOAM_SEED_OIL
2019-12-07 14:15:29.851200,10,CI 42090,https://www.ewg.org/skindeep/ingredients/717787-CI_42090
2019-12-07 14:15:29.884251,10,LAURYL GLUCOSIDE,https://www.ewg.org/skindeep/ingredients/703445-LAURYL_GLUCOSIDE
2019-12-07 14:15:29.917218,10,CETYL ESTERS,https://www.ewg.org/skindeep/ingredients/701268-CETYL_ESTERS
2019-12-07 14:15:29.950204,10,PEG-12 DIMETHICONE,https://www.ewg.org/skindeep/ingredients/704504-PEG12_DIMETHICONE
2019-12-07 14:15:29.985989,10,STEARETH-2,https://www.ewg.org/skindeep/ingredients/724156-STEARETH2
2019-12-07 14:15:30.038659,10,SORBITAN SESQUIOLEATE,https://www.ewg.org/skindeep/ingredients/706234-SORBITAN_SESQUIOLEATE
2019-12-07 14:15:30.074260,10,PALMITOYL OLIGOPEPTIDE,https://www.ewg.org/skindeep/ingredients/704418-PALMITOYL_OLIGOPEPTIDE
2019-12-07 14:15:30.151240,10,PHOSPHOLIPIDS,https://www.ewg.org/skindeep/ingredients/704834-PHOSPHOLIPIDS
2019-12-07 14:15:30.184522,10,BUTYL ALCOHOL,https://www.ewg.org/skindeep/ingredients/700848-BUTYL_ALCOHOL
2019-12-07 14:15:30.329731,10,STEARETH-21,https://www.ewg.org/skindeep/ingredients/724159-STEARETH21
2019-12-07 14:15:30.364916,10,SAPONIFIED COCOS NUCIFERA (COCONUT) OIL,https://www.ewg.org/skindeep/ingredients/705805-SAPONIFIED_COCOS_NUCIFERA_COCONUT_OIL
2019-12-07 14:15:30.397998,10,CITRUS AURANTIUM BERGAMIA (BERGAMOT) FRUIT OIL,https://www.ewg.org/skindeep/ingredients/717913-CITRUS_AURANTIUM_BERGAMIA_BERGAMOT_FRUIT_OIL
2019-12-07 14:15:30.432933,10,PANAX GINSENG (GINSENG) ROOT EXTRACT,https://www.ewg.org/skindeep/ingredients/704431-PANAX_GINSENG_GINSENG_ROOT_EXTRACT
2019-12-07 14:15:30.465566,10,DISODIUM STEAROYL GLUTAMATE,https://www.ewg.org/skindeep/ingredients/702165-DISODIUM_STEAROYL_GLUTAMATE
2019-12-07 14:15:30.498674,10,CAMELLIA SINENSIS (GREEN TEA) EXTRACT,https://www.ewg.org/skindeep/ingredients/701024-CAMELLIA_SINENSIS_GREEN_TEA_EXTRACT
2019-12-07 14:15:30.531774,10,HYDROLYZED SILK,https://www.ewg.org/skindeep/ingredients/703019-HYDROLYZED_SILK
2019-12-07 14:15:30.565122,10,PYRUS MALUS (APPLE) FRUIT EXTRACT,https://www.ewg.org/skindeep/ingredients/705464-PYRUS_MALUS_APPLE_FRUIT_EXTRACT
2019-12-07 14:15:30.598873,10,ROSMARINUS OFFICINALIS (ROSEMARY) OIL,https://www.ewg.org/skindeep/ingredients/705661-ROSMARINUS_OFFICINALIS_ROSEMARY_OIL
2019-12-07 14:15:30.632172,10,SODIUM POLYACRYLATE,https://www.ewg.org/skindeep/ingredients/706159-SODIUM_POLYACRYLATE
2019-12-07 14:15:30.665317,10,HYDROLYZED KERATIN,https://www.ewg.org/skindeep/ingredients/702997-HYDROLYZED_KERATIN
2019-12-07 14:15:30.700212,10,POGOSTEMON CABLIN (PATCHOULI) OIL,https://www.ewg.org/skindeep/ingredients/704948-POGOSTEMON_CABLIN_PATCHOULI_OIL
2019-12-07 14:15:30.736280,10,PANTHENYL ETHYL ETHER,https://www.ewg.org/skindeep/ingredients/704437-PANTHENYL_ETHYL_ETHER
2019-12-07 14:15:30.769504,10,D&C YELLOW 6 ALUMINUM LAKE,https://www.ewg.org/skindeep/ingredients/701840-DC_YELLOW_6_ALUMINUM_LAKE
2019-12-07 14:15:30.805686,10,LEUCONOSTOC/ RADISH ROOT FERMENT FILTRATE,https://www.ewg.org/skindeep/ingredients/729600-LEUCONOSTOCRADISH_ROOT_FERMENT_FILTRATE
2019-12-07 14:15:30.841387,10,ETHYL TOSYLAMIDE,https://www.ewg.org/skindeep/ingredients/702313-ETHYL_TOSYLAMIDE
2019-12-07 14:38:57.959173,11,CAMELLIA OLEIFERA (TEA-OIL CAMELLIA) LEAF EXTRACT,https://www.ewg.org/skindeep/ingredients/701017-CAMELLIA_OLEIFERA_TEAOIL_CAMELLIA_LEAF_EXTRACT
2019-12-07 14:38:57.995132,11,TRISODIUM EDTA,https://www.ewg.org/skindeep/ingredients/706715-TRISODIUM_EDTA
2019-12-07 14:38:58.235111,11,D&C RED 34 LAKE,https://www.ewg.org/skindeep/ingredients/701809-DC_RED_34_LAKE
2019-12-07 14:38:58.396782,11,ACRYLATES/ DIMETHICONE COPOLYMER,https://www.ewg.org/skindeep/ingredients/700147-ACRYLATES_DIMETHICONE_COPOLYMER
2019-12-07 14:38:58.431541,11,SIMETHICONE,https://www.ewg.org/skindeep/ingredients/705956-SIMETHICONE
2019-12-07 14:38:58.468995,11,DIPOTASSIUM GLYCYRRHIZATE,https://www.ewg.org/skindeep/ingredients/702120-DIPOTASSIUM_GLYCYRRHIZATE
2019-12-07 14:38:58.501957,11,PHENETHYL ALCOHOL,https://www.ewg.org/skindeep/ingredients/704804-PHENETHYL_ALCOHOL
2019-12-07 14:38:58.542003,11,LAURETH-4,https://www.ewg.org/skindeep/ingredients/703422-LAURETH4
2019-12-07 14:38:58.574768,11,HYDROGENATED POLYDECENE,https://www.ewg.org/skindeep/ingredients/702944-HYDROGENATED_POLYDECENE
2019-12-07 14:38:58.607472,11,LAVANDULA ANGUSTIFOLIA (LAVENDER) EXTRACT,https://www.ewg.org/skindeep/ingredients/703484-LAVANDULA_ANGUSTIFOLIA_LAVENDER_EXTRACT
2019-12-07 14:38:58.640481,11,SODIUM COCOYL ISETHIONATE,https://www.ewg.org/skindeep/ingredients/706048-SODIUM_COCOYL_ISETHIONATE
